customer_id,terminal_id,transaction_date,amount
C036148886,952945746,2/23/2025,3756205
C036481224,952949775,1/30/2025,2566900
C036147630,952950092,2/25/2025,1955739
C036147649,952950315,1/27/2025,2134262
C038816528,952951178,2/5/2025,4599102
C038815229,952951202,1/13/2025,4970372
C036147976,952953141,2/3/2025,3305979
C038815036,952954526,2/12/2025,1645739
C036147407,952954753,2/26/2025,1999926
C032615244,953091059,1/13/2025,1622164
C042903246,953091987,1/2/2025,3548312
C042371815,953092087,3/17/2025,1261984
C031642825,953092692,2/8/2025,523127
C036063124,953094751,3/5/2025,2940235
C031643780,953095088,1/4/2025,1099590
C042373498,953095167,1/18/2025,3396532
C043090710,953098292,3/4/2025,1526795
C042860830,953098546,1/24/2025,4654159
C037154531,953098766,2/28/2025,3104862
C036062886,953099653,1/28/2025,2495502
C042588409,953100863,2/12/2025,4795557
C042862445,953102472,1/24/2025,371982
C042372525,953103266,2/28/2025,1777315
C036061189,953103390,1/8/2025,2094215
C036063460,953105150,1/23/2025,2294716
C025618647,953105411,1/29/2025,4308235
C041362221,953105837,2/6/2025,3988257
C037154061,953106418,3/2/2025,4874326
C025618580,953107941,3/22/2025,2625142
C042786684,953110080,2/24/2025,4973169
C043144548,953111630,3/1/2025,737263
C037913288,953111805,1/9/2025,3512684
C037913289,953112022,3/16/2025,2238912
C037913290,953113476,1/30/2025,1262799
C043080745,953113902,1/5/2025,453267
C031006369,953114648,2/17/2025,4656505
C031064620,953114930,1/28/2025,3016438
C036768188,953115195,3/5/2025,2022826
C036768189,953115243,3/16/2025,1461449
C031005487,953115559,3/11/2025,1232193
C031064028,953116501,3/24/2025,2863979
C032385567,953117979,1/27/2025,272502
C032384720,953119306,3/22/2025,1449604
C039924800,953119492,1/24/2025,2526145
C036758031,953120410,3/25/2025,643017
C042904169,953120441,1/16/2025,3302702
C043146083,953121266,3/8/2025,4323416
C042372756,953121376,1/12/2025,4980612
C041654593,953121390,2/27/2025,886386
C043081545,953121503,1/18/2025,27131
C043129754,953121558,1/22/2025,3725654
C043090651,953121840,2/26/2025,4816060
C036063086,953121936,2/27/2025,1869426
C025617369,953122005,2/1/2025,2013820
C041361798,953123899,1/15/2025,1815512
C031005945,953123916,3/20/2025,2175028
C036759045,953124841,3/10/2025,4724884
C039924853,953125257,3/12/2025,4506533
C032614754,953125628,1/8/2025,2604433
C036767849,953125824,3/8/2025,793279
C039908868,953126443,3/15/2025,2500569
C040326294,953126917,3/10/2025,3860633
C036062170,953127141,2/8/2025,3049562
C041363985,953128447,1/21/2025,4758756
C035152807,953128492,3/17/2025,3497521
C041363991,953129334,3/22/2025,652801
C043130728,953129444,3/21/2025,1148695
C043080334,953132662,2/24/2025,2035910
C031006627,953132851,3/28/2025,243194
C042587823,953134422,2/22/2025,877229
C042787239,953135735,2/15/2025,2656254
C025617952,953136488,1/5/2025,3903725
C032616260,953136660,1/29/2025,1007507
C042372075,953137320,3/7/2025,3584373
C036767692,953138671,2/12/2025,4948405
C039910178,953139290,3/7/2025,2616480
C042905486,953141112,1/28/2025,2412992
C042956079,953142607,1/4/2025,728204
C043145643,953143556,1/19/2025,3309111
C031641737,953145440,1/17/2025,2195935
C042954583,953146014,1/4/2025,2466468
C036062862,953147262,3/7/2025,693034
C036769267,953147705,2/24/2025,1408618
C032385275,953148386,2/4/2025,2209089
C041653103,953148465,1/2/2025,2997221
C036759140,953148489,1/26/2025,2310334
C041363357,953148764,2/20/2025,1275946
C043080418,953148946,1/19/2025,1175953
C042787115,953149888,3/16/2025,3393606
C031006226,953149967,3/3/2025,2553588
C031006227,953149998,1/11/2025,1411633
C041653333,953150057,2/22/2025,995671
C041653334,953150088,2/22/2025,3609062
C037154879,953150370,3/25/2025,1264354
C042372121,953151188,1/25/2025,353433
C036821401,953156516,3/20/2025,671507
C038341161,953156853,1/5/2025,996210
C036481364,953156970,2/28/2025,1016732
C032616766,953158565,2/19/2025,3693077
C042861568,953159304,2/21/2025,1217755
C042955371,953159799,2/21/2025,1069684
C042955372,953159964,1/9/2025,1936551
C042954582,953160054,2/4/2025,3981498
C042586940,953161350,3/14/2025,3394226
C032609124,953162247,2/20/2025,1183842
C032608003,953163354,3/9/2025,3611167
C037932241,953163419,2/23/2025,3942537
C032616239,953164942,3/19/2025,364455
C035357138,953166472,3/22/2025,1829421
C035358223,953170587,2/14/2025,740626
C035358224,953170886,2/25/2025,903943
C035357469,953173100,3/27/2025,2105315
C042862433,953173904,1/30/2025,2107141
C035357635,953174808,3/9/2025,1039254
C037932296,953177830,2/11/2025,3481185
C035357218,953178813,3/7/2025,3724045
C032615025,953183004,1/25/2025,4542306
C042861695,953183602,3/15/2025,1772928
C035358034,953183736,2/4/2025,3883151
C042862847,953183963,1/1/2025,2087253
C042860308,953190691,3/19/2025,1479528
C035359152,953191234,1/10/2025,171839
C032607276,953191636,3/17/2025,765808
C035357032,953192994,2/4/2025,2707024
C032607844,953197188,3/27/2025,4415028
C042957841,953197339,1/2/2025,2043369
C032607780,953197724,1/9/2025,3511148
C032616687,953198453,2/4/2025,589446
C037932055,953198958,2/23/2025,4503196
C037932044,953200536,3/7/2025,2630237
C035358299,953202963,1/23/2025,1200146
C042956598,953204716,1/29/2025,3375377
C042586957,953205421,1/13/2025,2253938
C032615415,953205816,2/9/2025,2874532
C042786765,953222424,2/21/2025,921289
C042588722,953234810,3/10/2025,3875431
C035357972,953244776,3/15/2025,1569406
C035357213,953245357,3/29/2025,2079472
C035357214,953247416,3/8/2025,4268869
C042587639,953248475,2/2/2025,2115007
C032616056,953251370,2/25/2025,2546704
C031642549,953256289,3/3/2025,1984631
C039910953,953256966,2/26/2025,4892037
C031643022,953259455,2/2/2025,543150
C037914086,953264440,3/20/2025,897474
C037914714,953265863,1/3/2025,285076
C039926194,953268307,1/31/2025,4440687
C032384787,953273701,2/19/2025,3531128
C039909535,953276551,2/24/2025,2067814
C042373518,953296593,1/15/2025,4903911
C035151792,953307655,3/24/2025,4906141
C031642432,953312846,3/12/2025,168239
C033781749,953338086,2/24/2025,3815113
C042371966,953340290,3/11/2025,1826380
C039909628,953354927,2/10/2025,1210979
C039910892,953505499,2/11/2025,3985171
C035152103,953524551,3/26/2025,4554690
C043128874,953615011,2/11/2025,39324
C032389988,953615468,1/16/2025,701582
C040326951,953529422,2/8/2025,3261254
C036757677,953531643,2/2/2025,2073636
C025617317,953531825,1/25/2025,4383216
C037154578,953532121,1/20/2025,4635097
C031064259,953532736,3/2/2025,3512802
C031005040,953532822,2/20/2025,3575932
C037912716,953533290,2/8/2025,950162
C042371820,953533472,3/13/2025,1881997
C031064085,953533506,3/9/2025,3869567
C036757840,953533692,2/4/2025,2203360
C031064776,953534187,2/24/2025,1069159
C039910428,953534479,1/8/2025,1801893
C042905124,953534778,1/14/2025,1365930
C043144897,953535232,1/11/2025,2704947
C036061230,953536112,3/27/2025,3564977
C031641874,953536576,1/30/2025,3316141
C042588747,953536741,3/22/2025,1644885
C039910033,953537353,3/25/2025,2988698
C041362865,953537810,1/12/2025,1096903
C041361568,953537906,1/9/2025,2109445
C043130831,953538192,3/4/2025,4236347
C041361488,953538439,3/19/2025,1754779
C036768605,953538673,2/16/2025,2652544
C025617674,953538958,3/22/2025,440389
C036061674,953539340,3/14/2025,1574425
C036769324,953540557,2/27/2025,1947086
C041362396,953542018,3/21/2025,3778278
C043081575,953542269,1/27/2025,2894333
C036769478,953542568,1/12/2025,834044
C036063145,953543156,2/26/2025,1072814
C041653387,953543204,2/22/2025,1217530
C041653484,953544043,3/22/2025,1552860
C035152099,953544469,2/17/2025,1575624
C031616267,953545631,1/20/2025,2297331
C025617056,953545686,1/28/2025,4031936
C036757690,953547257,3/20/2025,305590
C036769479,953547721,1/28/2025,1289504
C025616592,953547862,1/3/2025,4656093
C037152462,953548137,1/11/2025,4289577
C042904868,953548278,2/19/2025,941799
C042904869,953548546,2/11/2025,2229377
C031641761,953548876,2/8/2025,2231955
C039925324,953549938,3/3/2025,1105587
C040326965,953552266,1/28/2025,1494071
C036768461,953553043,1/28/2025,2409467
C035151913,953553438,2/7/2025,651109
C041653574,953554600,2/24/2025,4806117
C042373360,953555140,3/25/2025,660597
C037153291,953555391,1/11/2025,1186344
C041363002,953555542,1/31/2025,3119819
C043091663,953622787,3/30/2025,3278373
C043092368,953626060,3/5/2025,520387
C043081439,953626204,3/12/2025,552865
C029059150,953626321,1/7/2025,1983799
C043145826,953626541,2/28/2025,2267016
C043091896,953627603,2/4/2025,3075312
C043146298,953628150,3/10/2025,971706
C043129006,953629511,3/16/2025,2834775
C043092407,953629717,2/26/2025,786841
C030148270,953630735,2/3/2025,2045171
C030148271,953630883,2/27/2025,4686790
C029058738,953630948,1/21/2025,3986445
C033780999,953636971,3/1/2025,4352619
C033782794,953637026,1/15/2025,1777584
C033782573,953637387,1/19/2025,2855575
C043129045,953637978,3/11/2025,3339616
C029058945,953638573,2/28/2025,1047748
C043145026,953640488,1/30/2025,3594979
C033782564,953641612,1/25/2025,4311039
C029057189,953642932,1/1/2025,2724228
C043080930,953643960,1/4/2025,4443146
C031004460,953644314,3/2/2025,3011740
C031004496,953645115,1/18/2025,11296
C030148371,953645751,1/12/2025,700316
C043130035,953646789,3/27/2025,4562141
C043080893,953646820,1/8/2025,226502
C043092195,953647717,3/14/2025,4033475
C043130668,953647999,2/12/2025,4696031
C030148323,953655473,3/9/2025,3274127
C043145842,953656494,2/9/2025,1270514
C043145338,953656913,2/9/2025,1721455
C029057546,953660736,3/11/2025,768221
C031005828,953663373,3/8/2025,3442680
C029057626,953663407,2/18/2025,4378004
C043129902,953667412,2/3/2025,3820306
C043082724,953668859,3/26/2025,2686765
C033781787,953669306,2/2/2025,2248911
C029058076,953671730,1/10/2025,933661
C031005207,953675075,1/4/2025,3701649
C043145512,953676209,1/26/2025,322674
C029057871,953677354,3/28/2025,2700654
C043092639,953682466,2/5/2025,2610971
C043131061,953683092,1/11/2025,803991
C043145956,953686880,2/21/2025,1290095
C043081854,953687894,3/27/2025,1276934
C030148987,953687980,1/13/2025,1120684
C043080337,953691002,2/19/2025,3597866
C029058063,953695419,2/10/2025,1017553
C031004651,953700658,2/2/2025,3703391
C043145783,953707963,1/10/2025,4397739
C032389217,953711092,3/1/2025,3805926
C043092498,953720061,2/14/2025,3964540
C043092982,953720470,2/7/2025,3627529
C031005349,953727709,1/9/2025,1486317
C030150034,953728500,3/9/2025,3578318
C043092160,953730192,1/28/2025,2060247
C037154067,953756844,1/21/2025,1717023
C042373006,953757511,1/3/2025,1476678
C039925325,953758635,1/13/2025,3301355
C037154623,953759216,3/11/2025,4609488
C031642188,953759814,3/10/2025,2302456
C036769727,953760911,2/25/2025,1696107
C037153600,953762386,2/24/2025,4886826
C031642877,953762829,1/3/2025,2807289
C032386031,953763091,3/5/2025,31696
C031642746,953763383,1/13/2025,2865887
C040326972,953765222,1/13/2025,4825837
C042903388,953765693,2/28/2025,4142913
C031642403,953777993,3/17/2025,3490759
C031641578,953778907,2/27/2025,3627084
C031644055,953791153,2/3/2025,2841496
C036767845,953791555,1/12/2025,3197678
C035153043,953792222,1/15/2025,1888035
C036758227,953792662,1/20/2025,4113195
C035152622,953792868,1/20/2025,2542382
C031643184,953796055,2/27/2025,1455061
C042903863,953798578,2/8/2025,3529457
C036768219,953798750,1/6/2025,1328743
C031641705,953798987,2/28/2025,4170150
C039924585,953799324,1/30/2025,4953666
C037914193,953799685,3/11/2025,2784526
C042371841,953799881,3/19/2025,166720
C041653356,953800194,2/8/2025,1192627
C039908938,953800321,1/31/2025,3838158
C040327998,953809568,3/26/2025,2612013
C042905774,953735623,1/22/2025,4554417
C029057511,953737160,3/13/2025,4094373
C043130633,953737177,1/14/2025,1005041
C043130264,953737672,3/8/2025,1950403
C043130268,953737919,3/26/2025,4445553
C037153129,953738473,1/31/2025,1022764
C036768331,953738978,1/30/2025,2053739
C037912965,953739391,1/14/2025,4101854
C043128760,953739683,1/11/2025,2787269
C036768491,953739944,2/15/2025,1594511
C031006139,953740649,1/11/2025,2278341
C033781596,953740845,3/11/2025,4675530
C043092596,953741402,2/11/2025,2697835
C030148831,953741907,3/1/2025,2714223
C039926465,953743482,1/23/2025,1720754
C043091558,953743956,2/7/2025,3475616
C043129769,953745448,3/19/2025,3250150
C030150282,953745709,1/18/2025,1624843
C032389946,953748755,3/1/2025,4061311
C043091047,953750172,2/20/2025,3990742
C043144138,953750828,1/19/2025,2335776
C029057775,953751791,2/9/2025,2401978
C043090779,953752451,3/21/2025,2265598
C033782225,953753520,3/20/2025,965417
C030150552,953753829,3/20/2025,2349118
C036063435,953754390,2/5/2025,2499965
C043081488,953754431,3/21/2025,2005374
C043081490,953754486,3/6/2025,1686530
C043144433,953754716,2/18/2025,3861610
C037912635,953819077,2/13/2025,2318273
C037914479,953820741,1/18/2025,4983169
C036061128,953825519,2/25/2025,3273705
C042372159,953826183,3/14/2025,2143895
C042373497,953826482,1/28/2025,1077681
C036061879,953826509,3/20/2025,3149610
C031063671,953826523,3/18/2025,1786846
C031641859,953826547,1/12/2025,4036151
C041363842,953826839,3/25/2025,524548
C039911103,953826949,3/15/2025,4916040
C042588839,953828871,3/9/2025,4667164
C039908771,953828912,2/4/2025,3927964
C042373773,953828967,2/25/2025,744454
C042903477,953829407,3/26/2025,37726
C031064026,953830346,3/26/2025,1668159
C042903928,953830999,2/3/2025,4640934
C041362941,953831288,3/25/2025,3891074
C031616365,953831635,1/8/2025,930850
C025618437,953831707,3/16/2025,2383075
C031641589,953831965,1/21/2025,567746
C031616366,953832254,1/24/2025,1410405
C042903299,953832333,2/13/2025,2826318
C041653254,953833433,1/7/2025,2428228
C036062088,953833976,1/9/2025,2918765
C041653098,953834351,2/15/2025,768875
C042903301,953834863,2/22/2025,3139701
C036757407,953835822,3/25/2025,4773981
C041363890,953836616,3/19/2025,88116
C032385993,953836726,3/17/2025,2207185
C039925545,953836867,1/8/2025,3642396
C032385424,953838074,3/3/2025,145611
C040328005,953838218,1/23/2025,951576
C036758969,953838586,2/8/2025,4024142
C039909957,953838892,1/20/2025,4867825
C042373563,953839129,2/13/2025,1630939
C031643699,953839363,3/4/2025,4554297
C042905589,953839648,1/3/2025,285713
C041653137,953839662,3/6/2025,1278918
C031643333,953840123,2/19/2025,3230692
C041361747,953840635,2/23/2025,2570186
C039924389,953840752,1/20/2025,308847
C031616182,953842165,3/16/2025,2949016
C041363448,953844396,2/22/2025,3111866
C031006890,953844499,3/8/2025,4439092
C042903502,953845207,3/4/2025,557704
C041363476,953845506,3/27/2025,4553905
C041654394,953846857,3/26/2025,3416449
C037912889,953847414,1/6/2025,248342
C036063233,953849535,2/7/2025,975189
C036757997,953850883,1/23/2025,3868336
C036767383,953850931,2/2/2025,770406
C037913366,953851237,2/27/2025,3478979
C031616442,953852234,1/31/2025,2100749
C041362845,953853035,3/8/2025,3884367
C043092917,953853822,2/23/2025,3900507
C029059072,953856579,2/25/2025,3663804
C043082155,953857473,3/26/2025,3053589
C033782644,953860220,3/3/2025,3856603
C043091156,953861753,1/7/2025,2884372
C043093021,953861887,3/8/2025,3418830
C043130858,953864259,1/13/2025,3679624
C043129510,953865500,2/12/2025,2226688
C032389412,953866655,3/13/2025,2067308
C033783092,953866758,3/17/2025,1663696
C043091979,953866875,1/26/2025,513998
C043144812,953867243,1/20/2025,1399563
C031004721,953867597,1/27/2025,562449
C033781091,953867755,2/12/2025,3371913
C039909050,953868790,2/7/2025,1286587
C030149571,953871712,3/2/2025,4615865
C043090548,953874775,3/5/2025,1813162
C043081528,953877604,1/6/2025,4991289
C043081705,953878711,2/12/2025,3158804
C029056987,953879794,1/27/2025,4455529
C029058284,953880695,3/22/2025,939521
C043081246,953881661,1/26/2025,1194221
C029057531,953882060,3/28/2025,4939177
C043129881,953882383,1/2/2025,2395156
C043145322,953883012,1/25/2025,2272646
C043145326,953883074,1/13/2025,4738378
C043129015,953883294,1/1/2025,1900639
C031004484,953883878,3/3/2025,3601159
C043144703,953884181,1/22/2025,830862
C043145997,953884497,3/29/2025,1632144
C031005790,953884703,2/27/2025,3849100
C043081585,953884909,1/24/2025,4623464
C043130228,953885999,3/15/2025,4288341
C043081823,953886082,2/1/2025,550784
C036062449,953886130,3/27/2025,1566008
C029058461,953903215,3/2/2025,2333596
C029057791,953908069,2/10/2025,2989607
C032390143,953911335,1/7/2025,2479314
C031064309,953912655,1/9/2025,4527391
C033780615,953914013,3/2/2025,4729899
C032389535,953915175,3/15/2025,2571103
C039910568,953956118,2/8/2025,1950069
C036758109,953957029,2/23/2025,4698199
C037913963,953958325,3/23/2025,2746925
C039924842,953961024,3/23/2025,635453
C039925504,953961945,1/20/2025,2738560
C036767384,953964032,1/30/2025,3921615
C040328297,953965118,1/11/2025,4990735
C031643950,953966005,1/10/2025,1448158
C039910038,953966029,2/16/2025,4505466
C032385907,953967026,1/24/2025,1453745
C036768953,953969972,1/4/2025,502258
C031063885,953970859,3/6/2025,32469
C036758729,953971557,1/28/2025,2850360
C032386580,953972310,1/21/2025,62672
C042588601,953972633,1/13/2025,1193713
C031643758,953972901,1/8/2025,4924263
C031643075,953973142,2/23/2025,4889125
C039924161,953973692,3/29/2025,4441453
C039909268,953973733,2/19/2025,3021748
C036063234,953974527,2/6/2025,676862
C036063235,953975342,1/6/2025,362864
C041653559,953975438,2/1/2025,3303653
C031064200,953975689,2/19/2025,3946500
C032384256,953976648,1/29/2025,3637625
C039910531,953976930,3/26/2025,3554821
C031063955,953994820,2/27/2025,3818912
C036758593,953997591,2/28/2025,533894
C031642863,953999526,2/14/2025,2683679
C042905593,954005501,3/9/2025,3693876
C043146490,3000007513,2/12/2025,4699062
C043146510,3000020972,2/3/2025,4409168
C043146514,3000000019,1/20/2025,3659551
C043146515,3000000040,2/27/2025,2049830
C043146524,3000000071,1/22/2025,2950267
C043146525,3000000112,2/11/2025,4622652
C043146537,3000000143,1/26/2025,2955102
C043146536,3000000198,3/21/2025,4310795
C043146517,3000000208,2/26/2025,81899
C043146538,3000000356,2/3/2025,916502
C043146539,3000000459,1/9/2025,104138
C043146548,3000000473,1/18/2025,1525846
C043146529,3000000480,2/5/2025,4372761
C043146530,3000000552,1/8/2025,3738121
C043146558,3000000576,1/29/2025,4049798
C043146532,3000000590,2/25/2025,2058962
C043146554,3000000600,1/2/2025,1220682
C043146564,3000000655,1/6/2025,4551274
C043146545,3000000734,2/15/2025,4490222
C043146559,3000000758,3/7/2025,533288
C043146549,3000000789,3/6/2025,1533983
C043146556,3000000796,1/20/2025,36748
C043146544,3000000813,1/23/2025,543448
C043146569,3000000851,2/24/2025,3873903
C043146571,3000000868,3/30/2025,3360782
C043146527,3000000875,3/22/2025,303792
C043146513,3000000909,2/12/2025,381271
C043146552,3000000916,3/12/2025,2196299
C043146572,3000000954,2/24/2025,1546498
C043146577,3000001119,1/1/2025,3363858
C043146568,3000001171,1/2/2025,635532
C043146551,3000001229,3/6/2025,4944807
